band,barrier_free,capacity,card,charter,child,course,credit_card,english,free_drink,free_food,horigotatsu,karaoke,ktai_coupon,lat,lng,lunch,midnight,non_smoking,parking,party_capacity,pet,private_room,show,tatami,tv,wifi,budget.code,genre.code,large_area.code,large_service_area.code,middle_area.code,service_area.code,small_area.code
0,0,59,1,0,1,1,"[V,M,J]",1,1,1,0,0,0,35.00423658,135.7683669,1,0,2,0,59,0,0,0,0,0,1,2500,中華,Z022,SS20,Y432,SA22,X430
0,0,16,1,0,1,0,"[V,M,A,D,J,G]",1,0,0,0,0,1,35.00484651,135.7683375,1,0,2,0,,0,0,0,0,0,0,1250,洋食,Z022,SS20,Y432,SA22,X430
0,1,30,1,1,1,1,"[V,M,A,D,J]",0,1,0,0,1,0,35.00710685,135.7700522,0,1,2,0,40,0,1,0,0,1,1,2500,ダイニングバー・バル,Z022,SS20,Y432,SA22,X430
0,0,75,0,0,1,1,,1,1,0,0,0,1,35.00258531,135.7656622,0,1,1,0,65,0,0,0,0,0,未確認,3500,居酒屋,Z022,SS20,Y432,SA22,X430
0,1,120,1,0,1,0,"[V,M,J]",0,0,0,0,0,1,35.00579779,135.7684008,0,1,1,0,6,0,0,0,0,0,1,1750,カフェ・スイーツ,Z022,SS20,Y432,SA22,X430
0,0,70,1,0,1,1,"[V,M,A,D,J]",1,1,0,0,0,0,35.00366003,135.7707695,0,1,2,0,20,0,1,0,0,0,0,1750,居酒屋,Z022,SS20,Y432,SA22,X430
0,0,30,0,0,1,0,,0,0,0,0,0,1,35.00248507,135.7663811,0,0,0,0,,0,0,0,0,1,0,1750,和食,Z022,SS20,Y432,SA22,X430
1,1,45,1,0,1,1,"[V,M,G]",1,0,0,0,0,0,34.99870857,135.767293,1,0,2,0,45,0,0,1,0,0,1,1750,カフェ・スイーツ,Z022,SS20,Y432,SA22,X430
0,0,52,1,0,2,1,"[V,M,G]",0,1,0,0,0,0,35.00399384,135.7690522,0,0,2,0,10,0,0,0,0,0,未確認,2500,お好み焼き・もんじゃ,Z022,SS20,Y432,SA22,X430
0,0,20,0,0,1,0,,1,0,0,0,0,1,35.00391797,135.766779,1,0,0,0,20,0,0,0,0,0,1,1750,お好み焼き・もんじゃ,Z022,SS20,Y432,SA22,X430
0,0,98,1,0,2,0,"[V,M,A,D,J,G]",1,0,0,0,0,1,35.00492203,135.7671073,0,0,2,0,70,0,0,0,0,0,0,1750,カフェ・スイーツ,Z022,SS20,Y432,SA22,X430
0,0,22,1,0,2,0,"[V,M,A]",1,1,0,0,0,1,35.01010496,135.7514521,0,1,0,0,22,0,0,0,0,1,0,2500,ダイニングバー・バル,Z022,SS20,Y432,SA22,X430
0,0,45,1,1,2,1,"[V,M,A,D,J,G]",1,1,0,1,0,1,35.00390471,135.7699601,1,0,2,0,28,0,1,0,0,0,0,4500,イタリアン・フレンチ,Z022,SS20,Y432,SA22,X430
0,0,260,1,0,1,1,"[V,M,D,J]",1,1,0,0,0,0,35.00062033,135.7686481,1,0,2,0,80,0,0,0,0,0,0,8500,和食,Z022,SS20,Y432,SA22,X430
0,0,140,1,1,2,1,"[V,M,A,D,J,G]",1,1,1,1,0,1,35.00512539,135.7694243,1,0,2,0,40,0,1,0,0,0,1,2500,居酒屋,Z022,SS20,Y432,SA22,X430
0,0,29,1,0,1,1,"[V,M,A,D,J]",1,1,0,0,0,1,35.00631367,135.7609908,1,0,2,0,29,0,0,0,0,0,未確認,6000,イタリアン・フレンチ,Z022,SS20,Y432,SA22,X430
0,0,50,1,0,2,1,"[V,M,A,D,J]",1,0,0,0,0,0,35.00629213,135.7664542,1,0,1,0,50,1,0,0,0,0,1,3500,イタリアン・フレンチ,Z022,SS20,Y432,SA22,X430
0,0,36,0,0,2,0,,0,0,0,0,0,1,35.00768479,135.7679699,1,1,2,0,36,0,0,0,0,0,1,1750,ラーメン,Z022,SS20,Y432,SA22,X430
0,0,30,1,1,2,1,"[V,M,A,D,J]",1,1,0,0,0,1,35.00244867,135.7659183,1,1,2,0,30,0,0,0,0,1,1,2500,イタリアン・フレンチ,Z022,SS20,Y432,SA22,X430
0,0,56,1,0,1,1,"[V,M,A,D,J]",0,0,0,0,0,1,35.00402524,135.7695724,1,0,0,0,20,0,0,0,0,0,未確認,3500,和食,Z022,SS20,Y432,SA22,X430
0,0,50,1,0,1,1,"[V,M,A,D,J]",1,1,0,0,0,0,35.00642331,135.7698459,0,0,2,0,100,0,0,1,0,1,未確認,2500,イタリアン・フレンチ,Z022,SS20,Y432,SA22,X430
0,0,20,1,1,1,1,"[V,M,A,D,J]",1,1,0,0,0,1,35.00495293,135.7703192,0,1,0,0,30,0,0,1,1,1,1,2500,バー・カクテル,Z022,SS20,Y432,SA22,X430
0,0,16,0,1,1,1,,1,1,0,0,0,1,35.00704733,135.7667784,1,1,0,0,20,0,0,1,0,0,1,2500,ダイニングバー・バル,Z022,SS20,Y432,SA22,X430
0,0,14,1,1,2,0,"[V,M,A,D,J]",0,1,0,0,0,1,35.00570802,135.7657354,1,1,0,0,14,0,0,0,0,0,0,2500,ダイニングバー・バル,Z022,SS20,Y432,SA22,X430
0,0,80,1,0,2,1,"[V,M,A,D,J,G]",1,1,0,1,0,0,35.00425383,135.769649,0,0,2,0,20,0,1,0,0,0,0,1750,お好み焼き・もんじゃ,Z022,SS20,Y432,SA22,X430
1,1,95,1,0,2,1,"[V,M,A,D,J,G]",1,1,0,0,0,1,35.00527198,135.7667095,1,0,2,0,150,0,1,0,0,1,1,2500,ダイニングバー・バル,Z022,SS20,Y432,SA22,X430
0,0,15,0,0,0,0,,0,0,0,0,0,1,35.00659543,135.766224,0,0,2,0,,0,0,0,0,0,0,1750,居酒屋,Z022,SS20,Y432,SA22,X430
0,0,46,1,1,1,1,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",1,1,0,1,0,0,35.00301084,135.7662352,1,0,1,0,20,0,1,0,1,1,1,3500,居酒屋,Z022,SS20,Y432,SA22,X430
0,0,30,1,0,1,1,"[V,M,A,D,J]",0,0,0,0,0,1,35.00268151,135.769751,1,0,2,0,13,0,0,0,0,0,0,8500,和食,Z022,SS20,Y432,SA22,X430
0,0,74,1,1,2,1,"[V,M,G]",1,1,0,1,0,0,35.00385186,135.7665857,0,0,2,0,74,0,1,0,0,0,0,1750,お好み焼き・もんじゃ,Z022,SS20,Y432,SA22,X430
0,0,54,1,0,1,1,"[V,M,A,D,J]",1,1,0,0,0,1,35.00366448,135.7707376,1,1,0,0,60,0,0,0,0,1,0,2500,ダイニングバー・バル,Z022,SS20,Y432,SA22,X430
0,0,50,1,0,1,1,"[V,M,A,J]",0,1,0,0,0,1,35.00547723,135.7664218,1,1,0,0,30,0,1,0,1,0,0,3500,居酒屋,Z022,SS20,Y432,SA22,X430
0,0,52,0,0,1,0,,1,0,0,0,0,1,35.00330971,135.7670182,0,0,0,0,,0,0,0,0,0,0,1750,和食,Z022,SS20,Y432,SA22,X430
0,0,18,1,1,0,1,"[V,M,A]",0,1,1,0,0,1,35.00655384,135.7693626,0,1,0,0,18,0,0,0,0,0,0,2500,バー・カクテル,Z022,SS20,Y432,SA22,X430
0,0,28,1,1,2,1,"[V,M,A,D,J]",0,1,0,0,0,1,35.00459046,135.7699012,0,1,1,1,22,0,0,0,0,0,1,2500,居酒屋,Z022,SS20,Y432,SA22,X430
0,0,40,0,0,2,1,,1,0,0,0,0,1,35.00439405,135.7680753,0,1,0,0,20,0,0,0,0,0,0,3500,和食,Z022,SS20,Y432,SA22,X430
0,0,34,1,0,1,1,"[V,M,A,D,J]",0,1,0,0,0,1,35.0042365,135.7650761,0,1,0,0,20,0,0,0,0,0,0,3500,居酒屋,Z022,SS20,Y432,SA22,X430
0,0,70,0,0,1,0,,1,1,0,0,0,1,35.00397881,135.7674726,1,1,0,0,50,0,0,0,0,0,1,1750,ダイニングバー・バル,Z022,SS20,Y432,SA22,X430
0,0,30,1,0,0,1,"[V,M,A,J]",0,0,0,0,0,1,35.00353252,135.7697132,1,0,未確認,0,30,0,0,0,0,0,未確認,1750,韓国料理,Z022,SS20,Y432,SA22,X430
0,1,125,1,0,1,1,"[V,M,A,J]",1,0,0,0,1,0,35.00531116,135.7673623,0,1,1,0,15,0,1,0,0,1,1,1750,カラオケ・パーティー,Z022,SS20,Y432,SA22,X430
0,0,120,1,0,1,1,"[V,M,J]",0,1,1,0,0,1,35.00416881,135.7684794,0,1,1,1,1,0,1,0,0,0,1,1750,カフェ・スイーツ,Z022,SS20,Y432,SA22,X430
0,0,500,1,1,0,1,"[V,M,A,D,J]",1,1,1,0,1,1,35.00447326,135.7702762,0,1,0,0,500,0,1,1,0,1,1,2500,ダイニングバー・バル,Z022,SS20,Y432,SA22,X430
0,0,13,1,0,1,1,[V],0,0,0,0,0,0,35.00398576,135.7676345,1,0,0,0,20,0,0,0,0,1,0,1750,ラーメン,Z022,SS20,Y432,SA22,X430
0,0,10,0,0,2,0,,1,0,0,0,0,1,35.004378,135.7703104,0,1,2,0,10,0,0,0,0,0,0,1750,ラーメン,Z022,SS20,Y432,SA22,X430
0,0,62,1,0,0,0,"[V,M,J]",0,0,0,0,0,1,35.00317032,135.7685239,1,0,2,0,,0,0,0,0,0,未確認,,カフェ・スイーツ,Z022,SS20,Y432,SA22,X430
0,0,23,0,0,1,1,,0,1,0,0,0,1,35.0055626,135.7708553,0,0,0,0,23,0,0,0,0,0,0,3500,ダイニングバー・バル,Z022,SS20,Y432,SA22,X430
0,1,200,0,0,2,0,,1,1,0,0,1,1,35.00578307,135.7684108,0,1,0,0,30,0,0,0,0,1,未確認,1750,カラオケ・パーティー,Z022,SS20,Y432,SA22,X430
1,0,25,1,0,1,1,"[V,M,A,D,J]",0,1,0,0,0,1,35.0037003,135.7702659,1,1,0,0,40,0,1,1,0,1,0,2500,ダイニングバー・バル,Z022,SS20,Y432,SA22,X430
1,1,300,1,0,2,1,"[V,M,A,D,J]",1,1,0,0,1,1,35.0052517,135.7667473,1,0,0,0,150,0,1,0,0,1,0,4500,イタリアン・フレンチ,Z022,SS20,Y432,SA22,X430
0,0,38,0,0,1,0,,1,0,0,0,0,1,35.00641158,135.7670095,1,0,1,0,30,0,0,0,0,0,0,1750,お好み焼き・もんじゃ,Z022,SS20,Y432,SA22,X430
0,1,37,1,1,1,1,"[V,M,A,D,J]",1,1,0,0,0,0,35.00472315,135.7549795,1,0,2,0,50,0,0,1,0,0,1,4500,イタリアン・フレンチ,Z022,SS20,Y365,SA22,X431
0,0,38,0,0,2,1,,0,1,0,0,0,0,35.00620132,135.7552291,1,1,2,0,24,0,1,0,0,0,1,6000,焼肉・ホルモン,Z022,SS20,Y365,SA22,X431
0,0,80,1,1,0,1,"[V,M,A]",0,1,0,0,0,0,35.00122836,135.7585498,0,0,0,0,32,0,1,0,0,0,0,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,158,1,0,1,1,"[V,M,J]",1,1,1,1,0,0,35.00516689,135.7622777,0,0,2,0,120,0,1,0,1,1,1,2500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,68,1,0,1,1,"[V,M,A,D,J]",1,1,0,1,0,0,35.00424609,135.759418,1,1,2,0,36,0,1,0,0,0,0,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,31,1,0,1,1,"[V,M,A,J]",0,1,0,1,0,0,35.00253875,135.7579879,0,1,0,0,14,0,1,0,0,0,1,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,130,1,1,2,1,"[V,M,A,J]",0,1,1,0,0,0,35.00105005,135.7585587,1,0,2,0,80,0,1,0,1,1,0,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,124,1,1,1,1,"[V,M,A,D,J,G]",1,1,0,0,0,0,35.00610864,135.7585661,0,0,2,0,124,0,1,0,0,0,1,3500,イタリアン・フレンチ,Z022,SS20,Y365,SA22,X431
0,0,98,1,0,2,1,"[V,M,A,D,J]",0,1,0,1,0,0,35.0046908,135.7609628,1,0,2,0,40,0,1,0,0,0,1,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,45,1,1,1,1,"[V,M,A,D,J]",1,1,0,0,0,0,35.00498442,135.7629329,1,0,0,0,45,0,1,0,0,0,1,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,120,1,1,2,1,"[V,M,A,J]",1,1,0,0,0,0,35.00432056,135.7609854,1,0,2,0,120,0,1,0,0,0,0,3500,居酒屋,Z022,SS20,Y365,SA22,X431
1,0,53,1,1,1,1,"[V,M,A,D,J,G]",1,1,0,0,0,0,35.00711948,135.7641164,0,0,2,0,60,0,0,0,0,1,1,3500,イタリアン・フレンチ,Z022,SS20,Y365,SA22,X431
0,0,50,1,1,1,1,"[V,A,D,J]",0,1,0,0,0,0,35.00561652,135.7609281,1,0,1,0,20,0,1,0,0,0,1,2500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,25,1,0,2,1,"[V,M,A,D,J]",1,1,0,1,0,0,35.00747826,135.7610055,1,0,2,0,18,0,0,0,0,0,1,4500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,35,1,1,1,1,"[V,M,A,D,J]",0,1,0,0,0,0,35.00424023,135.7582995,0,0,0,0,40,0,1,0,0,1,0,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,25,1,1,1,1,"[V,M]",1,1,0,0,0,0,35.0012151,135.7617057,1,0,2,0,25,0,0,0,0,0,0,8500,イタリアン・フレンチ,Z022,SS20,Y365,SA22,X431
0,0,41,1,0,2,1,"[V,M,A,D,J]",1,1,0,1,0,0,35.00241302,135.7618756,0,0,2,0,35,0,1,0,0,0,1,2500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,70,1,1,2,1,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",1,1,0,0,0,0,35.00609571,135.7641828,1,1,2,0,40,0,1,0,0,0,1,4500,焼肉・ホルモン,Z022,SS20,Y365,SA22,X431
0,0,55,1,0,1,1,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",1,1,0,1,0,0,35.00542075,135.7624446,1,0,2,0,30,0,1,0,1,0,1,4500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,104,1,1,1,1,"[V,M]",0,1,0,1,0,0,35.00137528,135.7583643,0,0,2,0,60,0,1,0,0,0,0,3500,焼肉・ホルモン,Z022,SS20,Y365,SA22,X431
0,0,114,1,1,1,1,"[V,M,A,D,J]",1,1,0,0,0,0,35.00190504,135.762655,1,0,2,0,40,0,1,0,0,0,0,4500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,31,1,1,1,1,"[V,M,A,J]",0,1,0,0,0,0,35.00338227,135.7583648,1,0,2,0,28,0,0,0,0,0,0,2500,イタリアン・フレンチ,Z022,SS20,Y365,SA22,X431
0,0,150,1,0,2,1,"[V,M,A,D,J,G]",0,0,0,0,0,1,35.00877381,135.7669561,1,0,2,0,30,0,1,0,0,0,1,6000,和食,Z022,SS20,Y365,SA22,X431
0,0,62,1,1,0,1,"[V,M,A,D,J]",0,1,0,1,0,0,35.0062365,135.7627296,0,1,2,0,10,0,1,0,1,0,1,4500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,100,1,1,1,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",0,1,0,0,0,0,35.00638837,135.7604378,0,0,2,0,100,0,1,0,0,0,未確認,4500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,44,1,0,0,1,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",1,1,1,1,0,0,35.00742715,135.760783,0,1,0,0,44,0,0,0,1,1,1,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,130,1,1,2,1,"[V,M,J]",1,1,0,0,0,0,35.00233619,135.7543649,0,1,2,0,70,0,0,0,1,0,0,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,1,44,1,1,1,1,"[V,M,A,D,J]",1,1,0,0,0,0,35.00136778,135.7584007,0,0,2,0,50,0,0,0,0,1,1,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,20,1,1,0,1,"[V,M,A,D,J,G]",0,1,0,0,0,0,35.00144055,135.7584693,0,0,0,0,20,0,1,0,0,0,0,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,41,1,1,1,1,"[V,M]",1,1,0,0,0,0,35.00865913,135.7563248,0,0,2,0,25,0,1,0,1,1,1,3500,焼肉・ホルモン,Z022,SS20,Y365,SA22,X431
0,1,84,1,0,2,0,"[V,M,A,D,J,G]",0,1,0,1,0,1,35.00261724,135.7649331,0,0,2,0,40,0,0,0,0,0,1,2500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,88,1,0,2,1,[V],0,1,0,0,0,0,35.00391313,135.7619939,0,0,2,1,120,0,0,0,0,0,0,3500,焼肉・ホルモン,Z022,SS20,Y365,SA22,X431
0,0,90,1,1,1,1,"[V,M,A,D,J]",1,1,1,0,0,0,35.002808,135.762653,1,0,2,0,90,0,0,0,0,1,未確認,4500,和食,Z022,SS20,Y365,SA22,X431
0,0,54,1,1,0,1,"[V,M,A,D,J]",0,1,0,1,0,0,35.00503463,135.760186,1,0,0,0,46,0,1,0,1,0,1,2500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,31,1,0,1,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",1,0,0,1,0,1,35.00335082,135.7554078,1,0,2,0,,0,0,0,0,0,0,2500,洋食,Z022,SS20,Y365,SA22,X431
0,0,38,0,1,1,1,,0,1,0,0,0,0,35.00742777,135.7638128,0,1,0,0,25,0,0,0,1,0,未確認,2500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,51,1,1,1,1,"[V,M,A,D,J]",0,1,0,1,0,0,35.00306992,135.7632316,1,0,2,0,32,0,1,0,0,0,0,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,80,0,1,2,1,,0,1,0,1,0,0,35.00265538,135.7570638,0,0,1,0,42,0,1,0,1,0,0,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,26,1,1,1,1,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",1,1,0,0,0,0,35.00443128,135.7563852,1,0,2,0,18,0,1,0,0,0,1,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,50,1,0,1,0,"[V,M,A,D,J]",0,0,0,1,0,0,35.00140583,135.758214,0,1,2,0,30,0,1,0,0,0,0,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,34,1,1,1,1,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",1,1,0,0,0,0,35.00357085,135.7576273,1,0,0,0,10,0,0,0,0,0,0,2500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,40,1,1,1,1,"[V,M,A,D,J]",1,1,0,0,0,0,35.00234808,135.7639354,0,0,2,0,25,0,0,0,1,0,1,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,45,1,1,1,1,"[V,M,A,J]",1,1,0,0,0,0,35.00524805,135.7650958,0,0,2,0,50,0,1,0,0,0,0,3500,焼肉・ホルモン,Z022,SS20,Y365,SA22,X431
0,0,38,1,0,2,1,"[V,M,A,D,J]",0,1,0,1,0,0,35.01259723,135.7656619,0,0,1,0,18,0,0,0,0,0,0,4500,焼肉・ホルモン,Z022,SS20,Y365,SA22,X431
1,0,100,1,1,1,1,"[V,M,D,J]",0,1,0,0,0,0,35.00668694,135.7599779,0,0,2,1,100,0,0,0,0,1,1,4500,ダイニングバー・バル,Z022,SS20,Y365,SA22,X431
0,0,26,1,0,1,1,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",0,0,0,0,0,0,35.00459548,135.7588578,1,0,2,0,8,0,1,0,0,0,0,4500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,55,1,1,1,1,"[V,M,A,D,J]",0,1,0,0,0,0,35.00149276,135.758169,0,0,1,0,34,0,0,0,0,0,0,3500,イタリアン・フレンチ,Z022,SS20,Y365,SA22,X431
0,0,40,1,0,2,1,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",1,1,0,1,0,0,35.00834834,135.7567659,1,0,2,0,24,0,1,0,0,0,未確認,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,48,1,0,1,1,"[V,M,A,J, {'code': 'c12', 'name': 'Discover'}]",1,1,0,0,0,0,35.0045997,135.7609856,1,0,2,0,40,0,0,0,0,0,1,6000,イタリアン・フレンチ,Z022,SS20,Y365,SA22,X431
0,0,133,1,1,1,1,"[V,M,A,D,J]",0,1,1,1,0,0,35.00148445,135.7589487,1,0,2,0,50,0,1,0,0,0,0,2500,焼肉・ホルモン,Z022,SS20,Y365,SA22,X431
1,0,30,1,1,1,1,"[V,M,J]",1,1,0,0,0,0,34.99772684,135.7598912,1,0,2,0,20,0,1,0,0,1,1,2500,イタリアン・フレンチ,Z022,SS20,Y365,SA22,X431
0,0,40,1,0,1,1,"[V,M,A,D,J]",1,1,0,0,0,0,35.00469694,135.7624091,1,0,2,0,40,0,0,0,0,0,0,3500,焼肉・ホルモン,Z022,SS20,Y365,SA22,X431
0,0,66,1,1,2,1,"[V,M,A,D,J]",1,1,0,1,0,0,34.99893614,135.7592474,1,0,2,0,30,0,1,0,0,1,0,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,118,1,1,1,1,"[V,M,A,D,J]",0,1,0,0,0,0,35.00503293,135.7588066,0,0,2,0,44,0,0,0,0,1,0,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,34,1,0,2,1,"[V,M,A,D,J]",1,1,0,1,0,0,35.00244235,135.7567947,0,0,2,0,8,0,1,0,0,0,0,4500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,40,1,1,1,1,"[V,M,A,D,J]",0,0,0,0,0,0,35.00471583,135.7625091,0,0,2,0,40,0,0,1,0,1,1,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,38,1,0,1,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",1,1,0,0,0,0,35.00713525,135.7613447,1,0,2,0,20,0,1,0,0,0,0,3500,イタリアン・フレンチ,Z022,SS20,Y365,SA22,X431
0,0,36,1,0,1,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",0,1,0,1,0,0,35.00406621,135.7638379,1,0,2,0,20,0,1,0,0,0,0,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,60,1,1,1,1,"[V,M,A,D,J,G]",1,1,1,0,0,0,35.00515577,135.7621413,1,0,2,0,60,0,0,0,0,1,1,2500,イタリアン・フレンチ,Z022,SS20,Y365,SA22,X431
0,0,60,1,1,2,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",0,1,0,0,0,0,35.00274578,135.7627325,0,0,2,0,60,0,0,0,0,0,0,3500,韓国料理,Z022,SS20,Y365,SA22,X431
0,0,45,1,1,1,1,"[V,M,A,D,J]",1,1,0,0,0,0,35.01719085,135.7529537,0,0,2,0,45,0,1,0,1,0,0,4500,和食,Z022,SS20,Y365,SA22,X431
0,1,62,1,0,2,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",1,1,0,0,0,0,35.00416695,135.7599999,1,0,2,0,62,0,0,0,0,0,1,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,34,1,1,1,1,"[V,M,A,D,J]",0,1,0,0,0,0,35.00508911,135.7619933,0,1,0,0,30,0,0,0,0,0,1,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,108,1,0,2,1,"[V,M,A,D,J]",0,1,0,0,0,0,35.00291965,135.7626683,1,0,2,0,30,0,1,0,1,0,1,4500,和食,Z022,SS20,Y365,SA22,X431
0,0,140,1,1,2,1,"[V,M]",1,1,0,1,0,0,35.00103951,135.7594298,0,0,1,0,100,0,1,0,1,1,0,2500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,20,0,0,0,0,,0,1,0,1,1,1,35.0045702,135.7587047,0,1,0,0,12,0,1,0,0,0,1,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,90,1,1,2,1,"[V,M,A,D,J]",1,1,0,1,0,0,35.00388443,135.7578937,0,1,2,0,100,0,1,0,1,0,1,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,11,1,0,1,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",0,0,0,0,0,0,35.00119553,135.756132,1,0,2,0,11,0,0,0,0,0,0,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,18,1,1,1,1,"[V,M,A,D,J]",0,1,0,0,0,0,35.00279968,135.7632144,0,0,0,0,18,0,0,0,0,0,1,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,43,1,1,2,1,"[V,M,A]",1,1,0,0,0,0,35.00474527,135.7624035,1,0,0,0,43,0,1,0,0,0,1,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,62,1,0,1,1,"[V,M,A]",1,1,0,1,0,1,35.00256345,135.7569863,0,0,2,0,70,0,0,0,0,0,1,3500,韓国料理,Z022,SS20,Y365,SA22,X431
0,0,23,0,1,1,1,,0,0,0,0,0,0,35.00328979,135.7703354,0,0,2,0,23,0,0,0,0,0,未確認,4500,焼肉・ホルモン,Z022,SS20,Y365,SA22,X431
1,0,170,1,0,2,1,"[V,M]",1,1,1,1,1,0,35.00348957,135.7620203,1,0,1,1,150,0,1,1,1,1,1,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,70,1,0,1,1,"[V,M,A,J]",1,1,0,0,0,0,35.00547464,135.7627643,1,0,2,0,80,0,1,0,0,1,0,4500,イタリアン・フレンチ,Z022,SS20,Y365,SA22,X431
0,0,48,1,1,0,1,"[V,M,A,J]",0,1,0,0,0,0,35.00500408,135.7603501,0,0,0,0,40,0,1,0,1,1,1,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,32,1,0,0,1,"[V,M,A,D,J,G]",0,1,0,0,0,0,35.00452137,135.7606782,1,0,2,0,32,0,0,0,0,0,未確認,4500,イタリアン・フレンチ,Z022,SS20,Y365,SA22,X431
0,0,17,1,1,2,1,"[V,M,A,D,J,G]",1,1,0,0,0,0,34.99934603,135.7565748,0,0,2,0,17,0,0,0,0,0,1,3500,焼肉・ホルモン,Z022,SS20,Y365,SA22,X431
0,0,250,1,0,2,1,"[V,M]",1,1,1,1,0,0,35.00352623,135.7618006,0,0,2,0,100,0,0,0,0,1,1,2500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,17,1,1,1,1,"[V,M]",1,0,0,0,0,0,35.00355472,135.7570099,0,0,2,0,18,0,0,0,1,0,0,3500,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,15,1,1,2,1,"[V,M,A,J]",1,1,0,0,0,0,35.00261245,135.7621992,0,0,2,0,17,0,0,0,0,0,0,2500,イタリアン・フレンチ,Z022,SS20,Y365,SA22,X431
0,0,38,1,1,2,1,"[V,M,A,D,J]",0,0,0,0,0,0,35.00339894,135.7583695,1,0,2,1,30,0,0,0,0,0,0,1750,居酒屋,Z022,SS20,Y365,SA22,X431
0,0,46,1,1,1,1,"[V,M,A,D,J]",1,1,0,0,0,0,35.00492303,135.7624433,1,0,2,0,40,0,1,0,0,1,1,3500,イタリアン・フレンチ,Z022,SS20,Y365,SA22,X431
0,0,250,1,1,2,1,"[V,M]",1,1,1,1,0,0,35.00515133,135.7622938,0,0,1,0,100,0,1,0,0,1,1,2500,和食,Z022,SS20,Y365,SA22,X431
0,0,80,1,0,1,1,"[V,M,J,G]",1,1,1,0,0,0,35.00536239,135.7609653,1,0,2,0,60,0,0,1,0,1,0,3500,ダイニングバー・バル,Z022,SS20,Y365,SA22,X431
